month,iso3,Flight,Airport,Travel,Train,Bus,Passport,Travel visa,Right of asylum
2021-04-01,LBY,20,36,67,16,28,15,17,3
2021-05-01,LBY,20,37,68,15,30,16,21,4
2021-06-01,LBY,21,41,83,22,37,21,25,4
2021-07-01,LBY,26,42,72,24,41,16,27,4
2021-08-01,LBY,23,43,75,41,34,15,31,4
2021-09-01,LBY,23,44,71,21,33,18,32,4
2021-10-01,LBY,20,49,66,16,31,18,28,4
2021-11-01,LBY,20,37,68,19,35,19,29,2
2021-12-01,LBY,19,35,60,18,32,17,24,4
2022-01-01,LBY,16,41,58,16,29,17,29,3
2022-02-01,LBY,15,33,61,17,27,21,26,4
2022-03-01,LBY,21,50,74,15,25,20,28,4
2022-04-01,LBY,20,42,76,15,18,23,32,3
2022-05-01,LBY,18,45,75,15,26,20,34,3
2022-06-01,LBY,22,51,80,14,26,18,35,4
2022-07-01,LBY,23,55,86,17,34,22,41,5
2022-08-01,LBY,24,49,96,17,32,24,36,5
2022-09-01,LBY,22,48,95,16,32,24,36,5
2022-10-01,LBY,19,62,83,17,33,25,35,4
2022-11-01,LBY,18,42,64,14,27,18,32,5
2022-12-01,LBY,22,39,74,15,28,19,30,4
2023-01-01,LBY,21,43,85,18,27,22,33,4
2023-02-01,LBY,21,43,81,16,27,20,30,3
2023-03-01,LBY,19,41,83,17,25,20,33,4
2023-04-01,LBY,20,43,80,17,24,19,34,5
2023-05-01,LBY,21,45,91,18,27,28,42,5
2023-06-01,LBY,19,47,89,16,26,25,37,5
2023-07-01,LBY,23,52,96,17,28,29,50,5
2023-08-01,LBY,24,54,99,15,28,28,46,4
2023-09-01,LBY,21,47,83,17,26,24,37,5
2023-10-01,LBY,21,47,84,18,29,27,38,4
2023-11-01,LBY,18,41,82,23,27,22,35,4
2023-12-01,LBY,18,42,74,19,25,21,34,3
2024-01-01,LBY,17,43,84,15,29,22,35,3
2024-02-01,LBY,17,35,75,15,25,23,34,3
2024-03-01,LBY,19,38,79,13,21,24,38,4
2024-04-01,LBY,21,48,81,14,25,24,43,4
2024-05-01,LBY,19,41,91,14,27,27,46,4
2024-06-01,LBY,19,46,91,15,26,26,41,3
2024-07-01,LBY,21,52,90,16,27,29,44,3
2024-08-01,LBY,23,49,100,16,28,29,43,4
2024-09-01,LBY,21,48,93,16,28,32,47,4
2024-10-01,LBY,21,53,82,16,29,28,46,4
2024-11-01,LBY,18,41,80,17,28,25,40,3
2024-12-01,LBY,20,49,66,16,28,25,34,4
2025-01-01,LBY,19,46,76,16,31,29,35,2
2025-02-01,LBY,19,52,74,16,29,25,35,2
2025-03-01,LBY,19,42,66,14,23,23,41,2
2025-04-01,LBY,17,44,64,16,32,24,36,3
2025-05-01,LBY,21,50,59,14,30,24,40,3
2025-06-01,LBY,24,51,71,17,31,26,39,2
2025-07-01,LBY,21,47,66,14,30,26,39,3
2025-08-01,LBY,21,48,67,13,29,28,37,3
2025-09-01,LBY,20,49,68,17,30,26,36,1
2025-10-01,LBY,20,49,60,16,30,22,34,2
2025-11-01,LBY,51,54,77,24,36,28,47,1
2025-12-01,LBY,41,53,75,24,33,27,44,1
2026-01-01,LBY,30,49,68,20,33,24,38,1
2026-02-01,LBY,36,52,94,23,37,30,42,2
2026-03-01,LBY,41,59,64,17,29,25,39,1
2026-04-01,LBY,29,50,64,20,31,27,44,1
2017-12-01,LKA,16,17,15,43,34,4,13,0
2018-01-01,LKA,18,20,16,50,38,6,16,0
2018-02-01,LKA,18,17,17,52,42,6,17,0
2018-03-01,LKA,15,15,16,49,40,6,17,0
2018-04-01,LKA,16,15,17,56,42,5,18,0
2018-05-01,LKA,14,13,16,48,40,5,16,0
2018-06-01,LKA,14,14,16,51,43,5,17,0
2018-07-01,LKA,18,15,18,52,48,6,18,0
2018-08-01,LKA,16,17,19,57,53,6,17,0
2018-09-01,LKA,16,16,18,61,51,5,16,0
2018-10-01,LKA,16,15,15,53,49,5,17,0
2018-11-01,LKA,16,16,20,57,52,5,16,0
2018-12-01,LKA,17,16,18,68,54,5,16,0
2019-01-01,LKA,18,20,19,66,53,6,17,0
2019-02-01,LKA,18,21,20,68,55,6,19,0
2019-03-01,LKA,17,18,19,59,53,6,19,0
2019-04-01,LKA,16,19,16,50,57,5,17,0
2019-05-01,LKA,14,15,14,39,38,6,22,0
2019-06-01,LKA,15,15,16,45,40,6,17,0
2019-07-01,LKA,20,17,16,52,42,7,19,0
2019-08-01,LKA,21,18,20,65,50,6,18,0
2019-09-01,LKA,21,17,20,59,46,7,20,0
2019-10-01,LKA,20,19,17,48,43,7,19,0
2019-11-01,LKA,21,18,19,64,47,7,18,0
2019-12-01,LKA,22,17,18,69,48,6,20,0
2020-01-01,LKA,24,20,19,67,48,6,17,0
2020-02-01,LKA,20,19,19,65,50,6,16,0
2020-03-01,LKA,22,22,16,37,44,3,11,0
2020-04-01,LKA,8,7,10,6,26,1,4,0
2020-05-01,LKA,10,7,10,9,30,2,6,0
2020-06-01,LKA,8,8,12,22,37,3,6,0
2020-07-01,LKA,7,8,13,32,36,3,6,0
2020-08-01,LKA,8,10,16,41,39,3,6,0
2020-09-01,LKA,7,10,14,47,41,3,6,0
2020-10-01,LKA,6,6,9,18,32,3,5,0
2020-11-01,LKA,6,5,9,7,29,3,6,0
2020-12-01,LKA,7,7,9,10,30,3,6,0
2021-01-01,LKA,7,7,10,15,32,4,7,0
2021-02-01,LKA,7,6,12,22,34,4,8,0
2021-03-01,LKA,7,6,16,33,38,4,8,0
2021-04-01,LKA,8,7,13,38,40,3,8,0
2021-05-01,LKA,8,7,12,10,28,3,8,0
2021-06-01,LKA,8,7,13,7,27,4,10,0
2021-07-01,LKA,9,7,13,10,28,5,10,0
2021-08-01,LKA,9,8,12,8,27,5,12,0
2021-09-01,LKA,10,9,12,6,23,8,14,0
2021-10-01,LKA,11,10,14,7,29,12,15,0
2021-11-01,LKA,12,11,17,18,33,10,16,0
2021-12-01,LKA,17,13,17,29,36,8,15,0
2022-01-01,LKA,14,13,19,39,44,9,17,0
2022-02-01,LKA,14,13,19,43,45,10,18,0
2022-03-01,LKA,16,13,18,51,47,10,23,0
2022-04-01,LKA,15,13,13,53,46,10,22,0
2022-05-01,LKA,13,10,12,52,43,17,26,0
2022-06-01,LKA,15,11,13,91,45,31,30,0
2022-07-01,LKA,18,12,12,94,49,27,26,0
2022-08-01,LKA,17,11,17,100,48,27,28,0
2022-09-01,LKA,18,11,17,88,44,21,27,0
2022-10-01,LKA,17,10,16,74,45,18,28,0
2022-11-01,LKA,18,11,16,69,42,17,28,0
2022-12-01,LKA,19,12,15,73,49,13,24,0
2023-01-01,LKA,21,13,16,67,48,17,27,0
2023-02-01,LKA,21,14,16,68,50,19,31,0
2023-03-01,LKA,21,13,19,62,50,17,27,0
2023-04-01,LKA,22,14,16,60,54,15,25,0
2023-05-01,LKA,21,14,17,52,49,17,32,0
2023-06-01,LKA,23,13,17,56,49,15,29,0
2023-07-01,LKA,24,13,18,56,50,15,29,0
2023-08-01,LKA,24,15,18,60,52,12,32,0
2023-09-01,LKA,19,14,16,53,50,11,27,0
2023-10-01,LKA,21,13,13,45,51,11,27,0
2023-11-01,LKA,21,14,14,47,49,11,25,0
2023-12-01,LKA,26,16,15,57,55,11,25,0
2024-01-01,LKA,25,16,16,52,52,13,27,0
2024-02-01,LKA,24,15,15,45,50,13,29,0
2024-03-01,LKA,21,17,15,40,47,10,24,0
2024-04-01,LKA,23,17,15,44,54,9,23,0
2024-05-01,LKA,20,14,15,38,47,9,26,0
2024-06-01,LKA,20,14,12,33,43,9,23,0
2024-07-01,LKA,23,16,15,36,51,12,24,0
2024-08-01,LKA,24,16,15,41,55,14,23,0
2024-09-01,LKA,21,14,15,36,55,9,20,0
2024-10-01,LKA,22,14,14,34,52,12,23,0
2024-11-01,LKA,23,15,15,40,54,14,21,0
2024-12-01,LKA,25,15,16,45,52,12,18,0
2025-01-01,LKA,25,17,17,43,55,15,23,0
2025-02-01,LKA,21,17,15,41,53,14,21,0
2025-03-01,LKA,20,18,14,38,51,12,20,0
2025-04-01,LKA,20,15,14,43,57,11,18,0
2025-05-01,LKA,18,16,14,35,53,11,19,0
2025-06-01,LKA,29,16,14,33,54,10,18,0
2025-07-01,LKA,24,16,15,38,57,11,21,0
2025-08-01,LKA,28,15,16,44,64,10,20,0
2025-09-01,LKA,23,15,14,35,57,10,19,0
2025-10-01,LKA,22,15,14,35,59,9,19,0
2025-11-01,LKA,31,18,17,39,63,9,18,0
2025-12-01,LKA,31,16,16,22,57,9,19,0
2026-01-01,LKA,28,17,18,28,57,10,20,0
2026-02-01,LKA,27,18,21,27,56,9,20,0
2026-03-01,LKA,49,30,15,26,63,8,19,0
2026-04-01,LKA,25,15,16,28,67,8,15,0
2017-12-01,MDG,53,31,43,17,18,7,26,0
2018-01-01,MDG,55,40,46,14,19,15,40,0
2018-02-01,MDG,56,42,49,15,19,11,44,0
2018-03-01,MDG,59,40,50,14,19,12,46,0
2018-04-01,MDG,64,36,59,15,22,12,44,0
2018-05-01,MDG,57,40,59,15,20,12,48,0
2018-06-01,MDG,52,30,51,16,19,12,48,0
2018-07-01,MDG,62,44,57,15,21,13,53,0
2018-08-01,MDG,63,43,60,17,22,13,48,0
2018-09-01,MDG,64,39,52,20,19,13,44,0
2018-10-01,MDG,58,42,51,15,21,5,41,0
2018-11-01,MDG,55,34,50,16,22,13,46,0
2018-12-01,MDG,68,42,51,21,16,10,45,0
2019-01-01,MDG,56,38,49,15,23,15,48,0
2019-02-01,MDG,59,43,60,19,18,16,50,0
2019-03-01,MDG,61,40,57,21,26,16,52,0
2019-04-01,MDG,72,44,55,20,23,14,53,0
2019-05-01,MDG,63,47,65,20,21,12,63,0
2019-06-01,MDG,68,46,67,21,24,16,71,0
2019-07-01,MDG,76,53,70,20,23,22,76,0
2019-08-01,MDG,86,58,69,21,28,17,63,0
2019-09-01,MDG,78,53,68,20,24,16,60,0
2019-10-01,MDG,80,51,64,20,29,16,57,0
2019-11-01,MDG,83,58,61,16,26,16,58,0
2019-12-01,MDG,80,51,60,20,27,11,51,0
2020-01-01,MDG,83,61,66,19,26,17,58,0
2020-02-01,MDG,68,45,63,21,26,17,62,0
2020-03-01,MDG,82,58,61,20,22,8,39,0
2020-04-01,MDG,41,31,41,17,19,4,18,0
2020-05-01,MDG,43,27,47,16,24,7,20,0
2020-06-01,MDG,49,29,37,18,21,13,25,0
2020-07-01,MDG,46,28,41,17,18,11,38,0
2020-08-01,MDG,44,26,47,16,17,11,46,0
2020-09-01,MDG,47,26,44,15,20,12,37,0
2020-10-01,MDG,54,27,47,15,20,12,36,0
2020-11-01,MDG,40,24,39,10,20,12,25,0
2020-12-01,MDG,55,30,45,13,17,10,31,0
2021-01-01,MDG,50,24,47,13,20,12,30,0
2021-02-01,MDG,36,25,48,13,21,16,24,0
2021-03-01,MDG,44,25,45,16,21,11,28,0
2021-04-01,MDG,38,23,36,15,20,9,21,0
2021-05-01,MDG,33,24,44,14,22,12,25,0
2021-06-01,MDG,46,24,47,21,23,17,34,0
2021-07-01,MDG,43,29,49,21,20,15,53,0
2021-08-01,MDG,53,28,47,23,24,15,46,0
2021-09-01,MDG,46,28,52,16,22,11,38,0
2021-10-01,MDG,63,33,44,16,22,18,45,0
2021-11-01,MDG,64,36,57,16,20,17,49,0
2021-12-01,MDG,59,35,43,17,20,11,39,0
2022-01-01,MDG,59,27,56,17,24,17,45,0
2022-02-01,MDG,60,34,49,17,17,20,44,0
2022-03-01,MDG,71,40,57,19,20,19,55,0
2022-04-01,MDG,74,42,57,15,20,18,58,0
2022-05-01,MDG,66,43,65,17,23,22,74,0
2022-06-01,MDG,79,43,63,18,24,19,66,0
2022-07-01,MDG,88,50,65,18,23,26,76,0
2022-08-01,MDG,94,56,57,18,26,21,77,0
2022-09-01,MDG,88,46,54,19,24,24,77,0
2022-10-01,MDG,76,44,52,16,21,21,66,0
2022-11-01,MDG,70,39,53,16,24,21,59,0
2022-12-01,MDG,79,39,55,13,23,18,55,0
2023-01-01,MDG,73,40,49,17,26,20,59,0
2023-02-01,MDG,62,38,45,16,26,19,63,0
2023-03-01,MDG,68,37,55,14,25,21,58,0
2023-04-01,MDG,78,43,61,18,24,27,65,0
2023-05-01,MDG,74,43,61,24,25,24,75,0
2023-06-01,MDG,82,46,56,21,25,24,83,0
2023-07-01,MDG,90,50,58,21,24,26,98,0
2023-08-01,MDG,100,50,57,17,25,19,86,0
2023-09-01,MDG,77,48,50,20,25,23,84,0
2023-10-01,MDG,76,44,53,18,27,23,76,0
2023-11-01,MDG,75,41,48,17,22,23,68,0
2023-12-01,MDG,77,41,39,15,24,18,58,0
2024-01-01,MDG,80,41,43,18,25,25,63,0
2024-02-01,MDG,66,36,45,15,21,30,58,0
2024-03-01,MDG,70,39,46,13,23,26,62,0
2024-04-01,MDG,75,38,53,16,26,29,60,0
2024-05-01,MDG,76,37,47,15,29,25,58,0
2024-06-01,MDG,63,33,46,16,25,26,60,0
2024-07-01,MDG,72,38,49,15,26,27,69,0
2024-08-01,MDG,85,41,46,16,26,26,67,0
2024-09-01,MDG,82,37,44,15,27,23,62,0
2024-10-01,MDG,64,37,43,15,24,23,61,0
2024-11-01,MDG,72,36,42,15,26,23,52,0
2024-12-01,MDG,67,31,39,16,29,20,43,0
2025-01-01,MDG,67,32,38,16,22,27,49,0
2025-02-01,MDG,61,33,37,14,24,22,49,0
2025-03-01,MDG,56,31,39,14,24,24,44,0
2025-04-01,MDG,68,32,37,15,27,22,48,0
2025-05-01,MDG,66,38,42,16,25,22,51,0
2025-06-01,MDG,73,37,43,15,30,18,49,0
2025-07-01,MDG,66,41,42,15,25,23,59,0
2025-08-01,MDG,83,38,37,15,28,22,58,0
2025-09-01,MDG,76,40,35,12,25,20,49,0
2025-10-01,MDG,77,36,33,13,21,22,39,0
2025-11-01,MDG,77,38,50,21,31,20,47,0
2025-12-01,MDG,79,36,46,21,30,20,37,0
2026-01-01,MDG,59,29,40,18,28,22,40,0
2026-02-01,MDG,62,31,43,15,27,24,41,0
2026-03-01,MDG,74,34,37,14,28,23,37,0
2026-04-01,MDG,67,35,38,17,26,22,38,0
2017-12-01,MEX,57,32,42,14,62,18,14,0
2018-01-01,MEX,63,34,45,15,45,28,19,0
2018-02-01,MEX,58,30,42,13,44,23,16,0
2018-03-01,MEX,62,34,49,14,55,24,18,0
2018-04-01,MEX,61,35,48,13,44,28,17,0
2018-05-01,MEX,63,34,49,12,40,24,19,0
2018-06-01,MEX,100,31,46,12,42,22,17,0
2018-07-01,MEX,74,37,54,13,66,26,19,0
2018-08-01,MEX,62,35,46,13,58,24,18,0
2018-09-01,MEX,56,31,42,14,48,21,16,0
2018-10-01,MEX,60,51,43,14,50,21,16,0
2018-11-01,MEX,64,36,43,18,53,21,17,1
2018-12-01,MEX,68,36,45,15,76,18,15,1
2019-01-01,MEX,70,32,48,14,63,31,20,1
2019-02-01,MEX,63,30,46,13,60,24,17,1
2019-03-01,MEX,75,33,50,14,63,25,18,1
2019-04-01,MEX,78,36,55,14,70,25,18,1
2019-05-01,MEX,77,35,51,14,53,26,19,1
2019-06-01,MEX,81,36,56,15,66,26,21,1
2019-07-01,MEX,82,40,59,15,79,28,21,1
2019-08-01,MEX,78,35,50,13,69,23,19,1
2019-09-01,MEX,74,35,45,14,62,20,17,1
2019-10-01,MEX,68,34,48,13,57,21,18,1
2019-11-01,MEX,75,34,46,14,60,22,17,3
2019-12-01,MEX,75,33,47,13,70,20,16,1
2020-01-01,MEX,80,35,49,14,60,32,21,1
2020-02-01,MEX,70,33,45,13,53,24,18,1
2020-03-01,MEX,76,32,43,12,48,15,12,1
2020-04-01,MEX,36,14,27,10,28,5,5,0
2020-05-01,MEX,35,12,29,11,26,7,7,1
2020-06-01,MEX,39,16,31,11,32,12,10,0
2020-07-01,MEX,46,19,33,9,35,14,10,0
2020-08-01,MEX,46,18,33,9,35,14,10,0
2020-09-01,MEX,46,17,36,11,35,14,10,0
2020-10-01,MEX,48,20,36,10,38,15,10,0
2020-11-01,MEX,48,20,35,11,36,15,9,0
2020-12-01,MEX,48,22,35,11,42,13,9,0
2021-01-01,MEX,50,21,38,10,37,20,13,1
2021-02-01,MEX,46,25,38,9,33,20,11,1
2021-03-01,MEX,60,25,44,11,43,21,14,1
2021-04-01,MEX,61,32,40,10,42,24,16,1
2021-05-01,MEX,63,27,42,13,41,22,17,1
2021-06-01,MEX,69,29,46,12,45,25,17,1
2021-07-01,MEX,73,32,49,11,50,28,18,1
2021-08-01,MEX,64,30,41,10,43,24,16,1
2021-09-01,MEX,57,27,40,11,41,22,15,1
2021-10-01,MEX,58,29,45,12,47,25,17,1
2021-11-01,MEX,65,29,46,13,47,28,19,1
2021-12-01,MEX,66,32,44,13,62,23,17,1
2022-01-01,MEX,70,29,45,12,49,33,24,1
2022-02-01,MEX,63,29,43,13,47,31,19,1
2022-03-01,MEX,70,47,49,14,59,31,19,1
2022-04-01,MEX,76,36,48,14,65,29,20,1
2022-05-01,MEX,72,31,43,13,54,27,19,1
2022-06-01,MEX,78,30,43,13,53,29,21,1
2022-07-01,MEX,78,34,43,13,61,29,22,1
2022-08-01,MEX,72,32,43,14,62,27,21,1
2022-09-01,MEX,63,29,37,13,51,24,19,1
2022-10-01,MEX,65,28,42,14,55,27,20,1
2022-11-01,MEX,71,28,39,14,56,25,20,1
2022-12-01,MEX,74,32,37,13,63,24,22,1
2023-01-01,MEX,82,33,42,16,54,38,28,1
2023-02-01,MEX,71,30,41,16,50,32,26,1
2023-03-01,MEX,81,33,43,15,55,30,25,1
2023-04-01,MEX,79,34,47,14,59,27,24,1
2023-05-01,MEX,82,36,44,14,51,27,23,1
2023-06-01,MEX,77,33,42,15,51,26,22,1
2023-07-01,MEX,87,36,45,16,60,26,25,1
2023-08-01,MEX,79,35,42,15,53,24,24,1
2023-09-01,MEX,69,32,42,21,48,20,21,1
2023-10-01,MEX,69,31,42,16,49,21,22,1
2023-11-01,MEX,74,35,41,18,50,21,20,1
2023-12-01,MEX,79,37,38,22,66,20,20,1
2024-01-01,MEX,86,35,41,19,50,31,25,0
2024-02-01,MEX,70,31,40,15,42,24,24,0
2024-03-01,MEX,74,38,41,18,58,22,28,0
2024-04-01,MEX,70,35,38,16,52,23,25,0
2024-05-01,MEX,73,35,40,16,48,21,22,0
2024-06-01,MEX,73,34,37,22,48,21,23,0
2024-07-01,MEX,84,41,42,18,59,23,25,0
2024-08-01,MEX,76,37,40,16,57,21,24,0
2024-09-01,MEX,72,35,38,18,48,20,22,0
2024-10-01,MEX,72,34,41,17,47,20,21,0
2024-11-01,MEX,80,36,41,19,52,21,23,0
2024-12-01,MEX,87,36,39,17,57,19,21,0
2025-01-01,MEX,81,38,45,17,51,28,28,1
2025-02-01,MEX,66,32,38,15,45,21,22,0
2025-03-01,MEX,68,34,40,15,49,20,20,0
2025-04-01,MEX,75,35,43,16,54,20,22,0
2025-05-01,MEX,73,34,43,15,47,20,24,0
2025-06-01,MEX,77,35,44,18,48,21,24,0
2025-07-01,MEX,79,37,45,16,55,21,28,0
2025-08-01,MEX,78,36,44,18,54,21,26,0
2025-09-01,MEX,67,31,41,17,49,20,27,0
2025-10-01,MEX,70,32,40,16,48,18,24,0
2025-11-01,MEX,91,41,50,22,56,19,24,0
2025-12-01,MEX,93,43,54,25,62,20,25,0
2026-01-01,MEX,90,39,55,23,53,28,29,0
2026-02-01,MEX,90,44,56,24,53,25,25,0
2026-03-01,MEX,86,41,49,19,53,21,23,0
2026-04-01,MEX,83,38,49,23,54,23,25,0
2017-12-01,MLI,48,51,26,11,22,12,59,0
2018-01-01,MLI,40,43,37,6,20,10,55,6
2018-02-01,MLI,39,34,41,10,21,14,64,0
2018-03-01,MLI,50,34,40,12,20,12,71,0
2018-04-01,MLI,42,42,43,16,20,11,74,0
2018-05-01,MLI,52,49,41,11,20,12,90,0
2018-06-01,MLI,50,49,36,12,16,17,73,0
2018-07-01,MLI,57,46,41,14,16,12,72,0
2018-08-01,MLI,64,52,46,12,23,19,77,0
2018-09-01,MLI,67,62,40,11,20,18,86,0
2018-10-01,MLI,53,55,43,12,18,14,96,0
2018-11-01,MLI,61,54,37,15,18,19,80,0
2018-12-01,MLI,48,57,45,15,21,14,56,0
2019-01-01,MLI,58,48,41,21,18,15,57,0
2019-02-01,MLI,48,49,43,19,23,16,67,0
2019-03-01,MLI,62,52,41,15,17,17,59,0
2019-04-01,MLI,52,51,41,16,26,17,68,0
2019-05-01,MLI,64,56,41,16,25,17,82,0
2019-06-01,MLI,74,59,49,15,26,10,85,0
2019-07-01,MLI,59,68,55,16,24,16,77,0
2019-08-01,MLI,80,80,54,17,27,20,100,0
2019-09-01,MLI,89,68,46,10,30,20,88,0
2019-10-01,MLI,61,54,57,9,27,19,99,0
2019-11-01,MLI,75,58,49,16,23,15,71,0
2019-12-01,MLI,70,66,42,12,26,15,63,0
2020-01-01,MLI,75,57,45,17,23,17,66,0
2020-02-01,MLI,67,50,47,19,27,18,71,0
2020-03-01,MLI,89,80,53,11,24,15,47,0
2020-04-01,MLI,58,38,37,13,27,12,26,0
2020-05-01,MLI,78,54,43,13,26,13,35,0
2020-06-01,MLI,81,54,36,9,20,9,40,0
2020-07-01,MLI,81,58,43,11,20,9,34,0
2020-08-01,MLI,75,57,41,10,24,14,48,0
2020-09-01,MLI,51,45,41,14,19,17,48,0
2020-10-01,MLI,48,38,42,10,20,12,47,0
2020-11-01,MLI,51,40,39,14,19,13,39,0
2020-12-01,MLI,55,44,42,11,16,12,34,0
2021-01-01,MLI,49,47,39,14,18,17,39,0
2021-02-01,MLI,43,36,46,12,19,14,39,0
2021-03-01,MLI,46,36,44,13,21,10,42,0
2021-04-01,MLI,49,36,47,16,20,18,34,0
2021-05-01,MLI,48,36,47,11,22,15,38,0
2021-06-01,MLI,63,43,56,18,21,15,51,0
2021-07-01,MLI,69,54,54,17,26,19,46,0
2021-08-01,MLI,62,50,56,17,23,19,60,0
2021-09-01,MLI,52,47,49,15,24,18,59,0
2021-10-01,MLI,50,39,44,14,20,23,64,0
2021-11-01,MLI,52,46,53,12,23,18,50,0
2021-12-01,MLI,55,38,49,12,19,13,45,0
2022-01-01,MLI,91,46,45,16,21,17,44,0
2022-02-01,MLI,65,42,50,19,21,17,53,3
2022-03-01,MLI,51,39,49,18,20,17,57,0
2022-04-01,MLI,50,40,49,16,20,19,61,0
2022-05-01,MLI,52,36,53,24,24,20,58,0
2022-06-01,MLI,62,39,50,22,23,24,67,0
2022-07-01,MLI,83,57,57,28,20,23,73,0
2022-08-01,MLI,67,40,47,15,24,23,74,0
2022-09-01,MLI,64,40,51,17,22,23,76,0
2022-10-01,MLI,50,34,50,18,23,19,74,0
2022-11-01,MLI,49,30,54,13,20,20,65,0
2022-12-01,MLI,53,33,49,14,21,19,56,0
2023-01-01,MLI,53,39,47,14,19,26,66,0
2023-02-01,MLI,53,32,45,15,19,29,61,0
2023-03-01,MLI,55,31,55,17,19,20,69,0
2023-04-01,MLI,52,39,50,17,20,21,64,0
2023-05-01,MLI,60,32,50,19,24,28,89,0
2023-06-01,MLI,65,42,58,30,20,36,77,0
2023-07-01,MLI,72,43,60,20,24,35,84,0
2023-08-01,MLI,95,40,49,15,21,28,89,0
2023-09-01,MLI,70,42,45,18,21,25,70,0
2023-10-01,MLI,57,33,41,15,17,28,77,0
2023-11-01,MLI,50,34,45,18,18,25,69,0
2023-12-01,MLI,52,30,41,18,17,19,56,0
2024-01-01,MLI,48,32,40,12,16,21,60,0
2024-02-01,MLI,42,27,41,16,18,25,66,0
2024-03-01,MLI,43,24,38,11,17,20,59,0
2024-04-01,MLI,44,28,37,13,20,20,56,0
2024-05-01,MLI,50,36,41,16,17,24,72,0
2024-06-01,MLI,60,34,37,13,24,22,63,0
2024-07-01,MLI,63,40,44,13,26,29,76,0
2024-08-01,MLI,60,34,42,15,21,28,63,0
2024-09-01,MLI,64,43,44,13,14,28,69,0
2024-10-01,MLI,46,30,32,14,20,24,70,0
2024-11-01,MLI,38,20,43,17,16,21,56,0
2024-12-01,MLI,41,25,36,18,21,21,45,0
2025-01-01,MLI,47,29,39,17,20,29,50,0
2025-02-01,MLI,43,30,44,13,16,26,51,0
2025-03-01,MLI,44,23,44,20,20,22,58,0
2025-04-01,MLI,43,26,42,14,22,22,48,0
2025-05-01,MLI,46,26,41,14,20,18,52,0
2025-06-01,MLI,57,29,51,15,21,15,54,0
2025-07-01,MLI,51,33,39,13,18,23,62,0
2025-08-01,MLI,53,31,39,20,18,19,60,0
2025-09-01,MLI,50,23,34,15,22,20,53,0
2025-10-01,MLI,48,28,36,19,19,27,56,0
2025-11-01,MLI,54,25,41,18,27,30,60,0
2025-12-01,MLI,52,28,44,17,24,25,45,0
2026-01-01,MLI,41,27,39,18,15,20,46,0
2026-02-01,MLI,44,32,47,17,19,20,45,0
2026-03-01,MLI,47,29,35,18,20,19,41,0
2026-04-01,MLI,54,32,43,25,26,17,50,0
2017-12-01,MMR,11,10,10,5,13,1,5,0
2018-01-01,MMR,12,11,11,5,13,2,5,0
2018-02-01,MMR,13,10,11,6,13,2,6,0
2018-03-01,MMR,12,10,9,5,12,2,6,0
2018-04-01,MMR,10,10,8,4,10,2,5,0
2018-05-01,MMR,10,8,9,4,9,2,6,0
2018-06-01,MMR,9,7,7,4,9,2,6,0
2018-07-01,MMR,9,8,8,5,9,2,6,0
2018-08-01,MMR,10,9,8,4,9,2,5,0
2018-09-01,MMR,9,8,9,4,9,2,5,0
2018-10-01,MMR,11,8,9,5,11,2,5,0
2018-11-01,MMR,12,9,10,5,11,2,5,0
2018-12-01,MMR,11,9,11,6,12,1,5,0
2019-01-01,MMR,11,9,10,5,12,2,5,0
2019-02-01,MMR,11,10,11,6,13,2,5,0
2019-03-01,MMR,11,10,10,5,12,1,5,0
2019-04-01,MMR,9,9,8,5,12,1,5,0
2019-05-01,MMR,10,9,8,5,12,1,5,0
2019-06-01,MMR,10,8,9,5,11,2,5,0
2019-07-01,MMR,11,8,9,5,11,1,5,0
2019-08-01,MMR,12,10,9,5,10,2,5,0
2019-09-01,MMR,12,9,9,4,11,1,5,0
2019-10-01,MMR,12,9,9,4,13,2,5,0
2019-11-01,MMR,13,10,10,5,14,2,5,0
2019-12-01,MMR,13,10,9,4,13,1,4,0
2020-01-01,MMR,13,10,10,5,13,2,5,0
2020-02-01,MMR,10,9,10,5,12,2,5,0
2020-03-01,MMR,10,8,10,3,11,1,4,0
2020-04-01,MMR,4,3,4,3,7,1,1,0
2020-05-01,MMR,5,3,4,3,7,1,2,0
2020-06-01,MMR,5,4,5,2,7,1,1,0
2020-07-01,MMR,4,3,5,3,7,1,2,0
2020-08-01,MMR,4,3,5,3,7,1,1,0
2020-09-01,MMR,3,3,4,3,7,1,1,0
2020-10-01,MMR,3,3,3,2,7,1,1,0
2020-11-01,MMR,3,2,3,2,6,1,1,0
2020-12-01,MMR,3,2,3,2,6,1,1,0
2021-01-01,MMR,3,2,4,2,6,1,1,0
2021-02-01,MMR,3,2,2,2,6,0,1,0
2021-03-01,MMR,4,2,3,3,6,1,2,0
2021-04-01,MMR,4,3,4,3,6,1,2,0
2021-05-01,MMR,3,2,3,2,6,1,2,0
2021-06-01,MMR,3,3,4,2,8,1,2,0
2021-07-01,MMR,3,2,4,3,6,1,2,0
2021-08-01,MMR,3,2,4,3,6,1,2,0
2021-09-01,MMR,3,3,4,2,5,1,2,0
2021-10-01,MMR,3,2,4,2,5,1,2,0
2021-11-01,MMR,3,2,4,2,6,1,2,0
2021-12-01,MMR,4,2,4,2,5,1,2,0
2022-01-01,MMR,4,2,5,2,5,1,2,0
2022-02-01,MMR,4,3,4,3,5,1,3,0
